ipst,mem_bin
id8i20h9q,0.0
idwg3n010,0.0
ibsr01030,1.0
lbi617ouq,0.0
icqx12bgq,1.0
ibfn19040,1.0
ic0549010,1.0
icha07chq,0.0
ocrk01yxq,0.0
lcb501ggq,0.0
oc7p08020,0.0
lce372ieq,0.0
iehl09wpq,0.0
idp604dtq,0.0
ieav01020,1.0
la7t03toq,0.0
idy630l9q,0.0
ie7430010,1.0
ib2s39nqq,0.0
ie0l38jbq,0.0
idov0burq,0.0
idxr27030,1.0
ibsq51010,1.0
ibvk010b0,0.0
iac769t5q,0.0
ibtp01dmq,0.0
ics312v2q,0.0
iacd02ncq,1.0
iaatb2010,1.0
o5ja06jtq,0.0
o4h7e2020,0.0
jcrf01h5q,0.0
lcpb01hns,0.0
ics463itq,0.0
oc8c37qmq,0.0
icgi03z3q,0.0
ic5801e7q,0.0
icgz01u0q,0.0
idy63bk1q,0.0
ie7y07k6q,0.0
icnb21030,1.0
ie181scqq,0.0
idy632fqq,0.0
ic4531zkq,0.0
icqa95ujq,0.0
id7e01030,1.0
idy63atoq,0.0
j8pe20010,1.0
icg6af010,0.0
ib6w83020,1.0
ice056vtq,0.0
ibsta6030,1.0
o5gf04020,0.0
idi504ciq,0.0
ieg807kcq,0.0
ic3t83dhq,1.0
ibc621zjq,0.0
icq149o0q,0.0
ibu91a010,0.0
iblv02paq,1.0
la9k01uwq,0.0
o45l03030,0.0
ido211030,0.0
icgy13y9q,0.0
la9t01mfq,0.0
ibcdb10g0,0.0
id5d07d0q,0.0
ic8va0grq,0.0
ief711ndq,0.0
ic4543cdq,0.0
o4w280060,0.0
icyr1j030,0.0
icau74f1q,1.0
iaan05hbq,0.0
icq91q010,0.0
ican03asq,0.0
idt002h5q,0.0
idva05jjq,1.0
icf835010,0.0
idus38xtq,0.0
iciif9jlq,0.0
iaag06dsq,0.0
ib6w72060,1.0
ibet3zh6q,0.0
o5hk9m030,0.0
lbxc01a3q,0.0
idb771tdq,0.0
ibbr01040,0.0
ib9j1aekq,0.0
idy60af2q,0.0
idan82020,1.0
ibu837gdq,0.0
icdb67010,0.0
icn168icq,1.0
id0o08ihq,0.0
idwg3dcdq,0.0
ic0552feq,1.0
idg801020,1.0
idupc3vkq,0.0
ie1u50010,0.0
icmdp90a0,0.0
j8d320020,2.0
icqu02buq,1.0
lb1o14hzq,0.0
ie3b70010,0.0
ie7l11gbq,0.0
ib3509pxq,0.0
obvp07050,0.0
icwb2fhzq,1.0
icr002abq,0.0
idb617030,1.0
idi505dfq,0.0
ice046ftq,0.0
iabk03080,0.0
ibh723gaq,0.0
o5f608020,0.0
oc84041g0,0.0
ie1n09010,0.0
ic3va3xsq,0.0
iciij6yvq,0.0
ie1b10wqq,0.0
ic1399020,1.0
ie0l55gdq,0.0
icwp02bmq,0.0
ico803tfq,0.0
o5he05010,0.0
ics415fpq,0.0
ocmg22030,0.0
icq92d010,0.0
ie1c1e010,0.0
ib917u010,0.0
o4k1p1010,0.0
obpw01130,0.0
ocy529h9q,0.0
ibxa83ecq,0.0
ib91dp010,0.0
ic9r03020,1.0
idh002nxq,0.0
lcao15o0q,0.0
idaz06p6q,0.0
ids0b0060,0.0
o45k03090,0.0
idgb10020,1.0
ibca18ubq,0.0
iddl01030,0.0
ico501lyq,0.0
ibu95y010,0.0
iefkw3xgq,0.0
idy61epiq,0.0
ibu96g010,0.0
lboz2sfrq,0.0
idy61tf2q,0.0
idt401m9q,0.0
ibm516ffq,1.0
ibuca5bcq,0.0
id9o28a9q,0.0
ie1h33tlq,0.0
icze16jjq,0.0
ib91ge010,0.0
ie1h84qrq,0.0
ibcf0bpeq,0.0
ic3l02010,0.0
o5ao08040,0.0
ibzi17010,1.0
ibeujce5q,1.0
iaby01l6q,1.0
id0o24jbq,0.0
ice141m8q,0.0
ic6xcm010,0.0
ic4588tqq,0.0
icnl11050,1.0
idy695enq,0.0
id9oa1ibq,0.0
idc712010,0.0
idvz03ycq,0.0
ied512leq,0.0
ibh708qsq,0.0
ibu80jxiq,0.0
id9o16txq,0.0
lb4f03i9q,0.0
ibu923010,0.0
iehc56fpq,1.0
ibee02050,0.0
icnl06070,1.0
iddn05010,0.0
ibzc16r3q,0.0
id0k1h010,0.0
ibu80oefq,0.0
ic6df3gwq,0.0
ib9j02woq,0.0
icw202020,0.0
id3z01req,0.0
ic2m01raq,0.0
ic1301n6q,1.0
ie7s1aqcq,0.0
iege02070,0.0
ibfh08040,1.0
ie37haabq,0.0
idp605erq,0.0
idy646fkq,0.0
idsj51scq,0.0
idvz34c7q,0.0
icmd23k2q,0.0
id1x05uxq,1.0
ibo821l4q,0.0
icyr02010,0.0
o5h725050,0.0
ibc501oyq,0.0
idg234naq,0.0
o4qx01060,0.0
ibu401oaq,0.0
ie7x10020,0.0
o3ura1040,0.0
ictj47020,1.0
icd004mfq,0.0
icau88d4q,1.0
iaa302jaq,0.0
ibxa76grq,0.0
ics455jqq,0.0
idyq4a010,0.0
iduy07svq,0.0
ie1a43ayq,0.0
idov04wuq,0.0
ic6xbh010,0.0
ibsl28060,0.0
icfcbqf3q,0.0
idnza3u8q,0.0
ic3w05qlq,0.0
idj601mnq,0.0
iby80xd3q,0.0
ibdy03ulq,0.0
ic9t35lzq,0.0
ibjb02u8q,0.0
ibdy07mxq,0.0
iciij7etq,0.0
icpe22bvq,0.0
lb3s06oqq,0.0
idc71k010,0.0
ie1u19010,0.0
idy625cxq,0.0
ics101010,1.0
ib3805uwq,0.0
iebk02fkq,0.0
ibc304x1q,1.0
ibuc22030,0.0
iclg04010,0.0
ic1r84z6q,0.0
ibyq10030,1.0
ie8c05q8q,0.0
icr3a1imq,0.0
ib3512ngq,0.0
ibqk11020,0.0
id7301030,1.0
ib4w01i5q,0.0
icfc07010,0.0
ibsq60k6q,1.0
icrw03040,0.0
idgg5b010,1.0
ib91gb010,0.0
icmd24miq,0.0
ido929x0q,0.0
idr005080,0.0
lb3j58ohq,0.0
o46p6h020,0.0
ible04ovq,0.0
icgy09cyq,0.0
ie0l31ffq,0.0
ib5i16010,2.0
idy682phq,0.0
j6jt02030,0.0
j8q9070t0,0.0
ic3f32p7q,1.0
ic5lb1spq,0.0
ie1h14sqs,0.0
idcf02kyq,0.0
icm903040,1.0
ie181erlq,0.0
ibt659q4q,0.0
id0o38emq,0.0
idp616haq,0.0
ibdp09020,0.0
lb5b09s9q,0.0
ic6da3uhq,0.0
ib91ns010,0.0
iabk04080,0.0
idwg3z010,0.0
ie0d21iuq,0.0
ic3f15040,1.0
ibxa70saq,0.0
icyr06040,0.0
ibct1clkq,0.0
icok36roq,0.0
icn604030,1.0
id0k39gbq,0.0
ibcd03020,0.0
iboe2iszq,0.0
idl002f6q,0.0
ids0e0060,0.0
idov78c2q,0.0
iac758ppq,0.0
ibht04mhq,0.0
id5n04ljq,0.0
icu807040,1.0
ibem02mmq,0.0
id0p03070,0.0
j8vb05030,0.0
icwy02ikq,0.0
id0o07hwq,0.0
ic3m09dnq,0.0
idwi68010,0.0
idb870hpq,0.0
ie1c1mfkq,0.0
ic3t81chq,0.0
ic6m7a010,0.0
icxza4020,0.0
idg203ppq,0.0
iduy03nkq,0.0
ibci010q0,0.0
o4wh15010,0.0
idgq51090,0.0
icdxdh010,1.0
idx5a9zaq,0.0
ie0l06nmq,0.0
idg228crq,0.0
idms12rmq,0.0
iehq07j9q,0.0
o4dd02040,0.0
icg626010,0.0
iciij9c7q,0.0
ics486p8q,0.0
ibca18ucq,0.0
ic6hs1daq,1.0
icr3a1010,0.0
j8i0cxi2q,1.0
id2f40eyq,0.0
idwg82010,0.0
idf502gbq,0.0
idc90u010,0.0
ie8514onq,0.0
icau0u020,1.0
lbmxl1a5q,0.0
iboa89fzq,1.0
id5n04lfq,0.0
ibc701050,1.0
ic6db2t5q,0.0
idup21ipq,0.0
idda02azq,0.0
idja22020,0.0
idmg13jgs,0.0
j8q9060h0,0.0
iehl06t7q,0.0
ie1u63010,0.0
lbi617ovq,0.0
idj007020,1.0
ic2853010,1.0
ibm609ozq,0.0
icmw02zsq,0.0
o58i02k2q,0.0
o46p5e010,0.0
j9qf31010,0.0
idc73x010,0.0
id9o06drq,0.0
idq2dh010,1.0
id3z01riq,0.0
ibh714a3q,0.0
ic7m05020,1.0
ibee020h0,0.0
icgf12020,0.0
iehl06t3q,0.0
o58ob8050,0.0
ic7432010,0.0
icq90sfiq,0.0
ibsf11020,1.0
idcj10n7q,0.0
oa86030c0,0.0
iblc12abq,0.0
ibo822tdq,0.0
ib4w04j7q,0.0
o50001nsq,0.0
idux0bqwq,0.0
idpyc1ckq,0.0
icpw61010,0.0
idupb4zuq,0.0
idy621c5q,0.0
ichh04ooq,1.0
lbb819jzq,0.0
id9610020,1.0
obkr3i010,0.0
ie7591020,1.0
ie1c46010,0.0
ic8v12frq,0.0
ic4315cqq,0.0
ibct4runq,0.0
j8hqdfelq,1.0
ie1hc4qeq,0.0
ib91ht010,0.0
ib1b85020,0.0
idci24doq,0.0
ids0h0jfq,0.0
ibbso5ncq,0.0
j8uw46030,0.0
ibxa82dbq,0.0
idy657g8q,0.0
ie37zagaq,0.0
icauzr020,1.0
ibdg04k6q,0.0
ib8d78gzq,1.0
j8v601030,0.0
lccl20kkq,0.0
ida904lrq,1.0
icq949010,0.0
ichh02njq,1.0
ics485svq,0.0
ib9125wwq,0.0
icfs11y5q,0.0
lbukv1foq,0.0
iac722msq,0.0
o46p4y020,0.0
ibw904sxq,0.0
idr001040,0.0
ibtm9gwtq,1.0
ic5z10020,0.0
ib9j20spq,0.0
icr3a5040,0.0
idce04010,0.0
ibsl21060,0.0
ibyq06040,1.0
ido506akq,0.0
ibzqb5laq,1.0
ob5k02030,0.0
ie9603kkq,0.0
ido92dd6q,0.0
ibtp22wdq,0.0
la9k03zoq,0.0
lb5h10umq,0.0
ib5201020,0.0
ib8d85010,1.0
icde25070,0.0
icvz19010,1.0
idwg41n0q,0.0
ibwi08040,0.0
ib4802010,1.0
iboe1nhiq,0.0
idyz02ogq,0.0
ibwh02080,0.0
id5o25010,1.0
icrz30uyq,0.0
idiy17040,0.0
idot04ifq,0.0
idc902010,0.0
ieec40020,1.0
ic3g14vmq,0.0
iac725nrq,0.0
idv402f7q,1.0
ibxd31w1q,0.0
iaao06030,0.0
icqh34010,0.0
ob8705n4q,0.0
ic7469gtq,0.0
icok28i8q,0.0
iduy14ohq,0.0
ic1d04030,1.0
idux05s1q,0.0
ic0201020,0.0
ice604pyq,0.0
idwi3i010,0.0
idci28ddq,0.0
icpf06teq,0.0
ichda1p4q,0.0
id8005jrq,1.0
iehc57acq,1.0
icqa1g010,0.0
icii34awq,0.0
icok37p7q,0.0
ibfa07030,0.0
icf815010,0.0
idcn01d9q,0.0
ib2kaaybq,0.0
id9908b0q,0.0
icrn17hrq,0.0
ibjb02udq,0.0
id0i58010,0.0
ie0f04itq,1.0
icha05otq,0.0
ie4i12010,1.0
ido206040,0.0
ic3g05t7q,0.0
icg669010,0.0
ic3m71foq,0.0
idy60ro3q,0.0
idg217ikq,0.0
o5hd01050,0.0
iduy31r9q,0.0
icc303080,1.0
id2t21010,1.0
ibld0aioq,0.0
icaj01oxq,1.0
ic9t27c8q,0.0
obri22050,0.0
ibxa73jpq,0.0
lce317soq,0.0
ibwh060c0,0.0
idp421xxq,0.0
id1x08ukq,1.0
iege16090,0.0
idgg32030,1.0
icm902040,1.0
j9ic01vzq,0.0
icua0s010,0.0
icsr02rbq,0.0
icok25i2q,0.0
ibh708pcq,0.0
ib91gh010,0.0
icc230030,0.0
ibf913030,1.0
icpw41010,0.0
ibxa74k6q,0.0
iefk43tfq,0.0
odqf11ueq,0.0
iccz83o5q,0.0
ibu826c3q,0.0
j8re01020,1.0
idbha2e6q,0.0
ibu9f6010,0.0
ibct71ahq,0.0
ic3t3muxq,1.0
iege10060,0.0
ie3o05010,1.0
idw108010,0.0
id0o08ioq,0.0
icwy14l6q,0.0
o46j010a0,0.0
icpf28eyq,0.0
idf501d6q,0.0
id0p05010,0.0
idp601gcq,0.0
ict708nqq,0.0
icau59gvq,1.0
o5d904020,0.0
idb811n6q,0.0
ibu876z2q,0.0
ic5m31djq,0.0
idt401ofq,0.0
o4qp9d010,0.0
ibls0xcpq,0.0
ib9e07020,0.0
idc771clq,0.0
idy419030,1.0
idju52020,0.0
idj652dwq,0.0
ido90e010,0.0
ibxa83e6q,0.0
ibsm18090,0.0
ib2k91q2q,0.0
ibtx83zyq,0.0
ib6wd2040,1.0
idan64020,1.0
ibu9eh010,0.0
ibc305xsq,1.0
iblk82oaq,0.0
ibu601erq,0.0
icqx12beq,1.0
idad20020,0.0
oc36010f0,0.0
idci29ceq,0.0
idx510050,0.0
ibbsw5evq,0.0
idvz20j8q,0.0
idxr53070,1.0
idi517ntq,0.0
ieav11nbq,1.0
ic6m4lqbq,0.0
icx102020,1.0
ic6m21jzq,0.0
idgg1c010,1.0
idy63zojq,0.0
ib2k0qpmq,0.0
ibc305ybq,1.0
ib9138rqq,0.0
iacr52v7q,1.0
ic6j07j3q,0.0
o4fm08040,0.0
lb3j02hvq,0.0
idgg54030,1.0
id9910ayq,0.0
ictj49n8q,1.0
icd009dsq,0.0
iccz77rbq,0.0
lb4f02ywq,0.0
idpyc4fmq,0.0
iefk41qoq,0.0
id0p07ruq,0.0
idpya8ieq,0.0
icra05juq,0.0
ice01ciwq,0.0
ic5810fqq,0.0
idut1aseq,0.0
ic8x24040,1.0
iedu05010,1.0
idy60pdtq,0.0
iegk79010,0.0
idya11i0q,0.0
icau87010,1.0
ib2s61pqq,0.0
ics454giq,0.0
ib1b0i010,0.0
icnh01030,1.0
id1lb1010,0.0
idt002ggq,0.0
ido91n010,0.0
iciij8f3q,0.0
ic3s85jvq,0.0
j8tq13060,0.0
ie4i01010,1.0
idgq09070,0.0
ibcz21fdq,0.0
idx5a5peq,0.0
ibu9af010,0.0
idov0iw1q,0.0
ibbsr5d0q,0.0
o6li07a1q,0.0
ibeuj5p3q,1.0
lbbdncxuq,0.0
id0ne4qdq,0.0
icwk08030,1.0
idc792n7q,0.0
ibtm8fjvq,1.0
icau05020,1.0
ic3f15030,1.0
icha11m0q,0.0
ibu9c0010,0.0
ibbt02auq,0.0
ibu90u010,0.0
idpyd3v2q,0.0
j8uw38080,0.0
ibcr01g8q,0.0
ic5y09k0q,0.0
ibbr01zlq,0.0
idi117020,1.0
ic6daei8q,0.0
idb887dlq,0.0
ie7h02030,0.0
ic8z14tdq,0.0
iac707ttq,0.0
laa006z7q,0.0
ic4307qaq,0.0
icph5k010,1.0
idy415020,1.0
icdb73020,0.0
ic6xc1010,0.0
idnt05ebq,0.0
ie8604d9q,0.0
icia02euq,0.0
ic6da3usq,0.0
ibxd14gvq,0.0
icok39m7q,0.0
iegk72010,0.0
idca02q8q,0.0
iaan01blq,0.0
ido986010,0.0
icok09ylq,0.0
ibyk07mjq,0.0
idr109prq,0.0
ie9m0w010,1.0
idnt55jrq,0.0
icr832lyq,0.0
ibjg03u1q,0.0
la9k03blq,0.0
ib5d20b3q,1.0
iaag06dzq,0.0
idxb09020,1.0
icgi04ggq,0.0
o49x08020,0.0
lcqz08010,0.0
ibzc23q7q,0.0
ibu832wgq,0.0
o4a508020,0.0
ichda8010,0.0
icgi03yuq,0.0
icml05050,1.0
icrg01010,0.0
iciij6z2q,0.0
ibc114hyq,0.0
icx705j9q,0.0
la9k02b8q,0.0
id5e13010,1.0
idfp01020,0.0
idj556010,1.0
idnz53akq,0.0
ie0l33g6q,0.0
ib91dwk2q,0.0
ib3804uoq,0.0
ie1hb4m2q,0.0
ibct72lwq,0.0
ice607juq,0.0
icq90b010,0.0
ibqc06060,2.0
ie2v09020,0.0
ibct98r3q,0.0
idi518ilq,0.0
jbdf07010,0.0
idfu02gcq,0.0
idy62nceq,0.0
iclt13020,1.0
ie1963010,0.0
j8r006010,1.0
icfccf010,0.0
ib91k9010,0.0
ibyk08gsq,0.0
ib1b87010,0.0
ibu922cuq,0.0
ids0e0khq,0.0
idb80oa3q,0.0
ic3g04sxq,0.0
iddo01faq,0.0
ie1u57040,0.0
ie0lc2ecq,0.0
ic5zb1010,0.0
lbi501j8q,0.0
o45001010,0.0
ie2v16txq,0.0
ibu816sgq,0.0
iblj96krq,0.0
ie0l09fhq,0.0
idf501dgq,0.0
iccz34fsq,0.0
ic3g10ucq,0.0
ic5lg4cfq,0.0
ib9j02wrq,0.0
icqx06geq,1.0
iche14npq,0.0
ic0569010,1.0
lbmxy3ulq,0.0
ib9j52uyq,0.0
idvf06010,0.0
icc202040,0.0
icftb2010,0.0
ibxa74k9q,0.0
iaai03stq,0.0
iby853020,0.0
ics320ckq,0.0
j8i0c4psq,1.0
id0o60010,0.0
ibcz21fkq,0.0
ib91no010,0.0
icok14dkq,0.0
icg6cn010,0.0
ie1b11kwq,0.0
ic9t53fhq,0.0
ib917d010,0.0
lcgc02j7q,0.0
obkk44edq,0.0
j8isa1lwq,1.0
idx702jwq,0.0
oc84090x0,0.0
idxpa3010,0.0
ice051p6q,0.0
ib4v29krq,0.0
ie0d43kjq,0.0
ibcnc1y3q,0.0
ib9e16020,0.0
idi520bcq,0.0
ibld0ej5q,0.0
ib91ky010,0.0
idp608ksq,0.0
ib8o03wdq,1.0
icfcae010,0.0
ibzf01010,1.0
id1z01020,1.0
icq999010,0.0
ic3g02s8q,0.0
idus42m7q,0.0
id0o21h1q,0.0
ic8a11030,1.0
ib3d06010,1.0
ichc02070,0.0
ibf313030,1.0
idvz41hlq,0.0
idt002hcq,0.0
ib91ja010,0.0
idut0mdtq,0.0
idva04bpq,1.0
ido92u010,0.0
ibzi27010,1.0
icfdk1a5q,0.0
ic5ll4srq,0.0
o53308030,0.0
idwi2y010,0.0
icwy07ofq,0.0
idy60cewq,0.0
ic6da6x4q,0.0
ibz123jrq,0.0
icr315010,0.0
id0d0rqpq,0.0
ibbsm1g2q,0.0
iebi11020,1.0
icdb68050,0.0
o5gj3k010,0.0
ida970050,1.0
iblb93i4q,0.0
obbm01030,0.0
icg6dui9q,0.0
ibh711x8q,0.0
ie0d16btq,0.0
idy696j8q,0.0
ibxa62o7q,0.0
idlta2j3q,0.0
ibh714edq,0.0
ic6m5o010,0.0
o48c01010,0.0
icha24ixq,0.0
la9x03pcq,0.0
ibc616cyq,0.0
id8805040,0.0
idut14a1q,0.0
icv205010,1.0
id9o20wmq,0.0
ib4w11kgq,0.0
idwj01020,1.0
id1l04030,0.0
idov0lizq,0.0
ibxy06fsq,0.0
laa103rjq,0.0
lcij01dkq,0.0
idut80e0q,0.0
idgq13050,0.0
idid03hqq,0.0
icfcbcz5q,0.0
ib6v01040,1.0
ib91fxx7q,0.0
ibca84fzq,0.0
j8qj22010,0.0
idjs01020,1.0
iboe3ninq,0.0
ibg001lyq,0.0
id9o15tcq,0.0
icc206040,0.0
ibuc25elq,0.0
ich3090a0,0.0
lb1v10rsq,0.0
idt401m5q,0.0
icgk01afq,0.0
idj302dfq,0.0
ibdy06m3q,0.0
idi504cgq,0.0
ie130eehq,0.0
id0i2d010,0.0
idg264e8q,0.0
idjt02030,1.0
lboz2nesq,0.0
ids0e0kcq,0.0
ie1c2d010,0.0
lc4e3emeq,0.0
ibct2if5q,0.0
icgy11kwq,0.0
ichz02axq,0.0
iaah110h0,0.0
idhd04040,1.0
ibcu5ucoq,0.0
idj305ksq,0.0
ib91l9010,0.0
idk407050,1.0
idcd35iiq,0.0
icii22ifq,0.0
obnd50020,0.0
icra04etq,0.0
icad03010,1.0
ics405d1q,0.0
icii27moq,0.0
ibh723ewq,0.0
ibu90r010,0.0
id7003whq,1.0
lbmxw1boq,0.0
ibs319040,1.0
lb7201l2q,0.0
ib91mp010,0.0
ibc1a1llq,0.0
iaau61070,0.0
id0o06l5q,0.0
icvba2bpq,0.0
idyf01020,0.0
iehc76c6q,1.0
icm601hkq,0.0
ictn14e5q,0.0
ibol05fnq,0.0
ibwfj6rkq,0.0
ic5z03h2q,0.0
iacr03x2q,1.0
icok37pgq,0.0
ie1b19ebq,0.0
ieag0nb4q,0.0
lcao2fy4q,0.0
icii96f7q,0.0
o68m010i0,0.0
ibc501osq,0.0
ice097a1q,0.0
icdm11050,1.0
o55q05020,0.0
idwc53juq,0.0
iaax66i5q,0.0
icle02030,1.0
lbue01atq,0.0
ibev8zdwq,1.0
idhd06030,1.0
idci21g4q,0.0
ibxa61iuq,0.0
ic1r83ogq,0.0
j8c107090,0.0
ibu9gj010,0.0
id2f32idq,0.0
ib3w28020,0.0
ibfa09040,1.0
idup51m9q,0.0
iduy25mwq,0.0
ichl02byq,0.0
lb1416waq,0.0
j8i0anicq,1.0
icpf29g1q,0.0
j8i0azkkq,1.0
ibz902030,1.0
icmdr10f0,0.0
icqr94t9q,0.0
icq93a010,0.0
idp611q4q,0.0
idnzf3diq,0.0
ie7g04shq,0.0
id8i22i1q,0.0
icrz12bpq,0.0
lb6f08nwq,0.0
lc4e3qxkq,0.0
idx703d0q,0.0
ic0442myq,0.0
id0b94010,0.0
idg227bmq,0.0
ict901ksq,0.0
id5d15f1q,0.0
ic6df3h7q,0.0
ief738a4q,0.0
idg266fpq,0.0
lc9p02jnq,0.0
j8i0ard0q,1.0
ie6d01030,1.0
ocv5b1040,0.0
idq23z020,1.0
ibf409040,1.0
ibx601wpq,0.0
ic7497icq,0.0
ib8d62rqq,0.0
ics489xjq,0.0
icfs12bpq,0.0
idp046jzq,0.0
idnt01elq,0.0
ibrl12010,1.0
idp527abq,0.0
o59282080,0.0
idp607hoq,0.0
ic6dh3jyq,0.0
idnza3raq,0.0
ibh706edq,0.0
idb774xiq,0.0
idoa05bwq,0.0
ibld64w8q,0.0
ic5pa1090,0.0
icb005h5q,1.0
iduy01ltq,0.0
icxx27020,1.0
ib91hx010,0.0
oc84041o0,0.0
idko44agq,0.0
lb4302psq,0.0
idp603f8q,0.0
icgf07tnq,0.0
lb1v12nlq,0.0
idnzd3auq,0.0
ib3d61u8q,1.0
ic6xbfxjq,0.0
o5ew03010,0.0
ibwk04b3q,0.0
ie1890010,0.0
idci17ctq,0.0
ic3mc1erq,0.0
icwp03dsq,0.0
idas21twq,1.0
ib8d2rkbq,1.0
id0o28mrq,0.0
ic4301bmq,0.0
ic3u12010,0.0
ib9j05vjq,0.0
j8i0cll0q,1.0
ibwh040c0,0.0
ibfp11040,1.0
ib91j5hhq,0.0
j8qo22010,0.0
iblk0fcrq,0.0
idnzh3f0q,0.0
ibwe07020,0.0
idp1b4ihq,0.0
ibu321ymq,0.0
ibct49riq,0.0
id7668010,1.0
ie193z010,0.0
ibh708oxq,0.0
ie4e34amq,0.0
ic9713040,1.0
obie13zuq,0.0
id6802020,1.0
ibu895dkq,0.0
ib1b98030,0.0
iegj2qhyq,0.0
ic4910mgq,0.0
ic5s010f0,0.0
icoc14hdq,0.0
ie8503byq,0.0
icftb8a3q,0.0
ie7l02mnq,0.0
idg221jrq,0.0
icqx07dfq,1.0
id8f28030,1.0
icha35k3q,0.0
icok37p4q,0.0
ib91lcv6q,0.0
j8eh11040,0.0
ic4317d6q,0.0
ibvl01alq,0.0
ic2m12u8q,0.0
id9907zxq,0.0
ics325kpq,0.0
idut0oqpq,0.0
ibbse5g0q,0.0
icii32ssq,0.0
ibxa41c0q,0.0
ie1q10d4q,0.0
ibft13030,1.0
ibxa71t2q,0.0
icwy11k8q,0.0
lb8r0ihxq,0.0
ict703ifq,0.0
ibch01v4q,0.0
idc74av2q,0.0
la8k01fcq,0.0
lbj501irq,0.0
ibxd32tqq,0.0
icpg19n2q,0.0
iddb13b9q,0.0
iclt26020,1.0
ic4004dtq,0.0
id8i09dlq,0.0
icg6ao010,0.0
ic3a03030,1.0
ocr7jb080,0.0
ibwm44010,0.0
icyr1h050,0.0
idr102d3q,0.0
icg635jxq,0.0
ibld55gaq,0.0
iclt40020,1.0
ibfs06030,1.0
idjt13030,1.0
ie1b32zlq,0.0
idr102d5q,0.0
icqa2ufwq,0.0
idut93mwq,0.0
icvba3cpq,0.0
icr403orq,0.0
idov53agq,0.0
id9o30b2q,0.0
iblq01chq,0.0
ics904r5q,0.0
o4tm01skq,0.0
icrw04080,0.0
icvz35010,1.0
idp626mxq,0.0
id9604010,1.0
ibtxa1hoq,0.0
id0v13pbq,0.0
id9o01amq,0.0
idq2el010,1.0
iabr01ooq,0.0
icn115quq,1.0
la8m02o1q,0.0
o45a04010,0.0
iccz80jjq,0.0
lbx5010c0,0.0
iduv12czq,0.0
ie0l03jdq,0.0
ie0l11gwq,0.0
idp634isq,0.0
ibf415040,1.0
idjl32nyq,0.0
idjt10030,1.0
idan30020,1.0
iciib8z7q,0.0
ie9m38cfq,1.0
ido954010,0.0
oa8d020e0,0.0
icq156m0q,0.0
idux18j9q,0.0
ibc164znq,0.0
idcd03a1q,0.0
ibvt1al4q,0.0
idxr56060,1.0
idq2b4cpq,1.0
idms01waq,0.0
ibvx03010,1.0
ieg656eoq,0.0
idut88laq,0.0
idv403d9q,1.0
o4lyfm020,0.0
id0h07gcq,0.0
ibxa43euq,0.0
ibxa82d8q,0.0
icqa3m010,0.0
idi520bmq,0.0
ie1u85050,0.0
ib3824w4q,0.0
id3z01roq,0.0
icnu11030,1.0
icir11ejq,0.0
icpw99ioq,0.0
ic6xc0010,0.0
ible21xbq,0.0
ie0d41a3q,0.0
ibo402lyq,0.0
ib915aa4q,0.0
iciw01060,0.0
icua58010,0.0
o48bem010,0.0
ible16nmq,0.0
ibl985z0q,0.0
idp194jcq,0.0
o5bq20010,0.0
ictn15heq,0.0
ib5209050,0.0
ib910sgjq,0.0
lca802g2q,0.0
idb820ikq,0.0
lbga20xoq,0.0
ic5m0v010,0.0
la9k02deq,0.0
la8q030b0,0.0
id2f22sqq,0.0
icr308020,0.0
idup93g4q,0.0
ic6m0pgvq,0.0
o5hkdn070,0.0
ibct76evq,0.0
icp210o3q,0.0
j8c1030j0,0.0
ibc614f2q,0.0
id0b42010,0.0
ie0l05mbq,0.0
ib2k22z8q,0.0
idci15lsq,0.0
id0dz7s6q,0.0
ib91m0010,0.0
ibuc510e0,0.0
iby823d4q,0.0
ie9g03j9q,0.0
iaah11040,0.0
idus42lwq,0.0
ich602syq,0.0
ids0f0vdq,0.0
ic8x09040,1.0
ics414fkq,0.0
idy63ep0q,0.0
lb1v02grq,0.0
idx704lgq,0.0
iddo05zhq,0.0
id1x01hoq,1.0
iaax1b010,0.0
icze02hsq,0.0
ic8k14jfq,0.0
ie7j05dzq,0.0
ie4n94040,1.0
iduy32roq,0.0
ic8k51x6q,0.0
iciie1r8q,0.0
ic2r01050,2.0
iaai03sdq,0.0
ib9161010,0.0
idms13c5q,0.0
ibmfb8xpq,0.0
ieh308030,0.0
idpv02020,1.0
idci43l1q,0.0
ib91aw010,0.0
ice050p3q,0.0
idid01mbq,0.0
icqa4c010,0.0
icq183l0q,0.0
id0k2q010,0.0
icpw0y010,0.0
idn006030,1.0
o5bi04010,0.0
icok07bqq,0.0
ib917a010,0.0
idov10a2q,0.0
icpe22boq,0.0
ican02msq,0.0
icq10afoq,0.0
ie1b62cdq,0.0
id8i08ddq,0.0
idx5a6040,0.0
ich303070,0.0
ie0l54g4q,0.0
lbnj06xcq,0.0
ibch01v1q,0.0
icph3a010,1.0
ibxa75lbq,0.0
ib3804u7q,0.0
icii49c5q,0.0
ibwc05010,1.0
ibeyb7l3q,1.0
ic9t50e3q,0.0
ie3w01030,1.0
id9627010,1.0
idc90z010,0.0
idcn01d1q,0.0
o5cl010a0,0.0
ib6v11040,1.0
icia01d2q,0.0
idnz03lyq,0.0
idwc51huq,0.0
lce344srq,0.0
icyr29010,0.0
ie1a37cqq,0.0
icu503frq,0.0
idci13j0q,0.0
ibwh010i0,0.0
lc0f01lzq,0.0
